NACA0008 : [1200panels,Half cosine x-spacing]
         1 -1.1102e-17                       
   0.89826   0.0092484                       
   0.89668   0.0093838                       
   0.89508   0.0095197                       
   0.89347   0.0096564                       
   0.89185   0.0097936                       
   0.89022   0.0099315                       
   0.88857     0.01007                       
   0.88692    0.010209                       
   0.88526    0.010349                       
   0.88358    0.010489                       
    0.8819     0.01063                       
    0.8802    0.010772                       
    0.8785    0.010914                       
   0.87678    0.011057                       
   0.87506      0.0112                       
   0.87332    0.011344                       
   0.87157    0.011488                       
   0.86982    0.011633                       
   0.86805    0.011778                       
   0.86627    0.011924                       
   0.86448     0.01207                       
   0.86269    0.012217                       
   0.86088    0.012365                       
   0.85906    0.012513                       
   0.85724    0.012661                       
    0.8554     0.01281                       
   0.85355    0.012959                       
    0.8517    0.013109                       
   0.84983    0.013259                       
   0.84796    0.013409                       
   0.84607     0.01356                       
   0.84418    0.013712                       
   0.84227    0.013863                       
   0.84036    0.014016                       
   0.83844    0.014168                       
   0.83651    0.014321                       
   0.83457    0.014474                       
   0.83262    0.014628                       
   0.83066    0.014782                       
   0.82869    0.014936                       
   0.82671    0.015091                       
   0.82472    0.015246                       
   0.82273    0.015401                       
   0.82072    0.015557                       
   0.81871    0.015713                       
   0.81669    0.015869                       
   0.81466    0.016025                       
   0.81262    0.016182                       
   0.81057    0.016339                       
   0.80852    0.016496                       
   0.80645    0.016654                       
   0.80438    0.016811                       
    0.8023    0.016969                       
   0.80021    0.017128                       
   0.79811    0.017286                       
   0.79601    0.017444                       
   0.79389    0.017603                       
   0.79177    0.017762                       
   0.78964    0.017921                       
    0.7875     0.01808                       
   0.78536     0.01824                       
    0.7832    0.018399                       
   0.78104    0.018559                       
   0.77887    0.018719                       
    0.7767    0.018879                       
   0.77451    0.019039                       
   0.77232    0.019199                       
   0.77012    0.019359                       
   0.76791    0.019519                       
    0.7657    0.019679                       
   0.76348     0.01984                       
   0.76125        0.02                       
   0.75901    0.020161                       
   0.75677    0.020321                       
   0.75452    0.020482                       
   0.75226    0.020642                       
      0.75    0.020803                       
   0.74773    0.020963                       
   0.74545    0.021124                       
   0.74317    0.021285                       
   0.74088    0.021445                       
   0.73858    0.021606                       
   0.73628    0.021766                       
   0.73396    0.021926                       
   0.73165    0.022087                       
   0.72932    0.022247                       
     0.727    0.022407                       
   0.72466    0.022567                       
   0.72232    0.022727                       
   0.71997    0.022887                       
   0.71762    0.023046                       
   0.71526    0.023206                       
   0.71289    0.023365                       
   0.71052    0.023525                       
   0.70814    0.023684                       
   0.70576    0.023843                       
   0.70337    0.024001                       
   0.70097     0.02416                       
   0.69857    0.024318                       
   0.69617    0.024477                       
   0.69376    0.024634                       
   0.69134    0.024792                       
   0.68892     0.02495                       
   0.68649    0.025107                       
   0.68406    0.025264                       
   0.68163    0.025421                       
   0.67918    0.025577                       
   0.67674    0.025733                       
   0.67429    0.025889                       
   0.67183    0.026045                       
   0.66937      0.0262                       
    0.6669    0.026355                       
   0.66443    0.026509                       
   0.66196    0.026664                       
   0.65948    0.026817                       
     0.657    0.026971                       
   0.65451    0.027124                       
   0.65202    0.027277                       
   0.64952    0.027429                       
   0.64702    0.027581                       
   0.64452    0.027733                       
   0.64201    0.027884                       
    0.6395    0.028035                       
   0.63698    0.028185                       
   0.63446    0.028335                       
   0.63194    0.028484                       
   0.62941    0.028633                       
   0.62688    0.028781                       
   0.62434    0.028929                       
   0.62181    0.029076                       
   0.61927    0.029223                       
   0.61672     0.02937                       
   0.61418    0.029516                       
   0.61163    0.029661                       
   0.60907    0.029805                       
   0.60652     0.02995                       
   0.60396    0.030093                       
   0.60139    0.030236                       
   0.59883    0.030379                       
   0.59626     0.03052                       
   0.59369    0.030661                       
   0.59112    0.030802                       
   0.58854    0.030942                       
   0.58596    0.031081                       
   0.58338     0.03122                       
    0.5808    0.031358                       
   0.57822    0.031495                       
   0.57563    0.031631                       
   0.57304    0.031767                       
   0.57045    0.031902                       
   0.56786    0.032037                       
   0.56526     0.03217                       
   0.56267    0.032303                       
   0.56007    0.032435                       
   0.55747    0.032567                       
   0.55487    0.032697                       
   0.55226    0.032827                       
   0.54966    0.032956                       
   0.54705    0.033084                       
   0.54445    0.033212                       
   0.54184    0.033338                       
   0.53923    0.033464                       
   0.53662    0.033589                       
   0.53401    0.033713                       
    0.5314    0.033836                       
   0.52878    0.033958                       
   0.52617    0.034079                       
   0.52355      0.0342                       
   0.52094    0.034319                       
   0.51832    0.034438                       
   0.51571    0.034556                       
   0.51309    0.034672                       
   0.51047    0.034788                       
   0.50785    0.034903                       
   0.50524    0.035016                       
   0.50262    0.035129                       
       0.5    0.035241                       
   0.49738    0.035352                       
   0.49476    0.035461                       
   0.49215     0.03557                       
   0.48953    0.035678                       
   0.48691    0.035784                       
   0.48429     0.03589                       
   0.48168    0.035994                       
   0.47906    0.036098                       
   0.47645      0.0362                       
   0.47383    0.036301                       
   0.47122    0.036401                       
    0.4686      0.0365                       
   0.46599    0.036597                       
   0.46338    0.036694                       
   0.46077    0.036789                       
   0.45816    0.036883                       
   0.45555    0.036976                       
   0.45295    0.037068                       
   0.45034    0.037159                       
   0.44774    0.037248                       
   0.44513    0.037336                       
   0.44253    0.037423                       
   0.43993    0.037509                       
   0.43733    0.037593                       
   0.43474    0.037676                       
   0.43214    0.037758                       
   0.42955    0.037838                       
   0.42696    0.037918                       
   0.42437    0.037996                       
   0.42178    0.038072                       
    0.4192    0.038147                       
   0.41662    0.038221                       
   0.41404    0.038294                       
   0.41146    0.038365                       
   0.40888    0.038435                       
   0.40631    0.038503                       
   0.40374     0.03857                       
   0.40117    0.038636                       
   0.39861      0.0387                       
   0.39604    0.038763                       
   0.39348    0.038824                       
   0.39093    0.038884                       
   0.38837    0.038942                       
   0.38582    0.038999                       
   0.38328    0.039055                       
   0.38073    0.039109                       
   0.37819    0.039161                       
   0.37566    0.039212                       
   0.37312    0.039262                       
   0.37059     0.03931                       
   0.36806    0.039356                       
   0.36554    0.039401                       
   0.36302    0.039445                       
    0.3605    0.039487                       
   0.35799    0.039527                       
   0.35548    0.039566                       
   0.35298    0.039603                       
   0.35048    0.039638                       
   0.34798    0.039672                       
   0.34549    0.039705                       
     0.343    0.039735                       
   0.34052    0.039764                       
   0.33804    0.039792                       
   0.33557    0.039818                       
    0.3331    0.039842                       
   0.33063    0.039865                       
   0.32817    0.039885                       
   0.32571    0.039905                       
   0.32326    0.039922                       
   0.32082    0.039938                       
   0.31837    0.039952                       
   0.31594    0.039965                       
   0.31351    0.039976                       
   0.31108    0.039985                       
   0.30866    0.039992                       
   0.30624    0.039998                       
   0.30383    0.040002                       
   0.30143    0.040004                       
   0.29903    0.040005                       
   0.29663    0.040003                       
   0.29424        0.04                       
   0.29186    0.039996                       
   0.28948    0.039989                       
   0.28711    0.039981                       
   0.28474    0.039971                       
   0.28238    0.039959                       
   0.28003    0.039946                       
   0.27768     0.03993                       
   0.27534    0.039913                       
     0.273    0.039894                       
   0.27068    0.039873                       
   0.26835    0.039851                       
   0.26604    0.039826                       
   0.26372      0.0398                       
   0.26142    0.039772                       
   0.25912    0.039742                       
   0.25683    0.039711                       
   0.25455    0.039677                       
   0.25227    0.039642                       
      0.25    0.039605                       
   0.24774    0.039566                       
   0.24548    0.039525                       
   0.24323    0.039483                       
   0.24099    0.039438                       
   0.23875    0.039392                       
   0.23652    0.039344                       
    0.2343    0.039294                       
   0.23209    0.039242                       
   0.22988    0.039188                       
   0.22768    0.039133                       
   0.22549    0.039075                       
    0.2233    0.039016                       
   0.22113    0.038955                       
   0.21896    0.038892                       
    0.2168    0.038827                       
   0.21464     0.03876                       
    0.2125    0.038692                       
   0.21036    0.038621                       
   0.20823    0.038549                       
   0.20611    0.038475                       
   0.20399    0.038399                       
   0.20189    0.038321                       
   0.19979    0.038241                       
    0.1977    0.038159                       
   0.19562    0.038076                       
   0.19355     0.03799                       
   0.19148    0.037903                       
   0.18943    0.037814                       
   0.18738    0.037723                       
   0.18534     0.03763                       
   0.18331    0.037536                       
   0.18129    0.037439                       
   0.17928    0.037341                       
   0.17727    0.037241                       
   0.17528    0.037139                       
   0.17329    0.037035                       
   0.17131    0.036929                       
   0.16934    0.036821                       
   0.16738    0.036712                       
   0.16543    0.036601                       
   0.16349    0.036488                       
   0.16156    0.036373                       
   0.15964    0.036256                       
   0.15773    0.036138                       
   0.15582    0.036017                       
   0.15393    0.035895                       
   0.15204    0.035771                       
   0.15017    0.035645                       
    0.1483    0.035518                       
   0.14645    0.035388                       
    0.1446    0.035257                       
   0.14276    0.035124                       
   0.14094     0.03499                       
   0.13912    0.034853                       
   0.13731    0.034715                       
   0.13552    0.034575                       
   0.13373    0.034433                       
   0.13195    0.034289                       
   0.13018    0.034144                       
   0.12843    0.033997                       
   0.12668    0.033848                       
   0.12494    0.033698                       
   0.12322    0.033545                       
    0.1215    0.033391                       
    0.1198    0.033236                       
    0.1181    0.033078                       
   0.11642    0.032919                       
   0.11474    0.032758                       
   0.11308    0.032596                       
   0.11143    0.032432                       
   0.10978    0.032266                       
   0.10815    0.032098                       
   0.10653    0.031929                       
   0.10492    0.031758                       
   0.10332    0.031586                       
   0.10174    0.031412                       
   0.10016    0.031236                       
  0.098591    0.031059                       
  0.097036     0.03088                       
  0.095492    0.030699                       
  0.093958    0.030517                       
  0.092436    0.030333                       
  0.090925    0.030148                       
  0.089425    0.029961                       
  0.087937    0.029773                       
   0.08646    0.029583                       
  0.084994    0.029391                       
  0.083539    0.029198                       
  0.082096    0.029003                       
  0.080665    0.028807                       
  0.079245    0.028609                       
  0.077836     0.02841                       
  0.076439    0.028209                       
  0.075054    0.028007                       
   0.07368    0.027804                       
  0.072318    0.027598                       
  0.070968    0.027392                       
  0.069629    0.027184                       
  0.068302    0.026974                       
  0.066987    0.026763                       
  0.065684    0.026551                       
  0.064393    0.026337                       
  0.063114    0.026122                       
  0.061847    0.025906                       
  0.060591    0.025688                       
  0.059348    0.025468                       
  0.058117    0.025248                       
  0.056898    0.025026                       
  0.055691    0.024802                       
  0.054497    0.024578                       
  0.053314    0.024352                       
  0.052144    0.024124                       
  0.050986    0.023896                       
  0.049841    0.023666                       
  0.048707    0.023434                       
  0.047586    0.023202                       
  0.046478    0.022968                       
  0.045382    0.022733                       
  0.044298    0.022497                       
  0.043227    0.022259                       
  0.042169     0.02202                       
  0.041123     0.02178                       
  0.040089    0.021539                       
  0.039068    0.021297                       
   0.03806    0.021053                       
  0.037065    0.020808                       
  0.036082    0.020562                       
  0.035112    0.020315                       
  0.034154    0.020067                       
   0.03321    0.019818                       
  0.032278    0.019567                       
  0.031359    0.019315                       
  0.030453    0.019062                       
   0.02956    0.018809                       
  0.028679    0.018553                       
  0.027812    0.018297                       
  0.026957     0.01804                       
  0.026116    0.017782                       
  0.025287    0.017523                       
  0.024472    0.017262                       
  0.023669    0.017001                       
   0.02288    0.016738                       
  0.022103    0.016475                       
   0.02134     0.01621                       
   0.02059    0.015945                       
  0.019853    0.015678                       
  0.019129    0.015411                       
  0.018419    0.015142                       
  0.017721    0.014873                       
  0.017037    0.014602                       
  0.016366    0.014331                       
  0.015708    0.014059                       
  0.015064    0.013785                       
  0.014433    0.013511                       
  0.013815    0.013236                       
  0.013211     0.01296                       
  0.012619    0.012683                       
  0.012042    0.012405                       
  0.011477    0.012126                       
  0.010926    0.011846                       
  0.010389    0.011566                       
 0.0098644    0.011284                       
 0.0093537    0.011002                       
 0.0088564    0.010719                       
 0.0083725    0.010435                       
 0.0079022     0.01015                       
 0.0074453   0.0098644                       
  0.007002   0.0095778                       
 0.0065721   0.0092904                       
 0.0061558   0.0090022                       
 0.0057531   0.0087132                       
 0.0053638   0.0084234                       
 0.0049882   0.0081328                       
 0.0046261   0.0078413                       
 0.0042776   0.0075491                       
 0.0039426   0.0072561                       
 0.0036213   0.0069623                       
 0.0033136   0.0066678                       
 0.0030195   0.0063724                       
 0.0027391   0.0060763                       
 0.0024722   0.0057795                       
  0.002219   0.0054818                       
 0.0019795   0.0051835                       
 0.0017536   0.0048843                       
 0.0015413   0.0045845                       
 0.0013428   0.0042839                       
 0.0011579   0.0039825                       
0.00098664   0.0036805                       
0.00082909   0.0033777                       
0.00068523   0.0030742                       
0.00055506   0.0027699                       
0.00043858    0.002465                       
 0.0003358   0.0021593                       
0.00024672    0.001853                       
0.00017134   0.0015459                       
0.00010966   0.0012381                       
6.1684e-05  0.00092962                       
2.7415e-05  0.00062044                       
6.8539e-06  0.00031057                       
         0           0                       
6.8539e-06 -0.00031057                       
2.7415e-05 -0.00062044                       
6.1684e-05 -0.00092962                       
0.00010966  -0.0012381                       
0.00017134  -0.0015459                       
0.00024672   -0.001853                       
 0.0003358  -0.0021593                       
0.00043858   -0.002465                       
0.00055506  -0.0027699                       
0.00068523  -0.0030742                       
0.00082909  -0.0033777                       
0.00098664  -0.0036805                       
 0.0011579  -0.0039825                       
 0.0013428  -0.0042839                       
 0.0015413  -0.0045845                       
 0.0017536  -0.0048843                       
 0.0019795  -0.0051835                       
  0.002219  -0.0054818                       
 0.0024722  -0.0057795                       
 0.0027391  -0.0060763                       
 0.0030195  -0.0063724                       
 0.0033136  -0.0066678                       
 0.0036213  -0.0069623                       
 0.0039426  -0.0072561                       
 0.0042776  -0.0075491                       
 0.0046261  -0.0078413                       
 0.0049882  -0.0081328                       
 0.0053638  -0.0084234                       
 0.0057531  -0.0087132                       
 0.0061558  -0.0090022                       
 0.0065721  -0.0092904                       
  0.007002  -0.0095778                       
 0.0074453  -0.0098644                       
 0.0079022    -0.01015                       
 0.0083725   -0.010435                       
 0.0088564   -0.010719                       
 0.0093537   -0.011002                       
 0.0098644   -0.011284                       
  0.010389   -0.011566                       
  0.010926   -0.011846                       
  0.011477   -0.012126                       
  0.012042   -0.012405                       
  0.012619   -0.012683                       
  0.013211    -0.01296                       
  0.013815   -0.013236                       
  0.014433   -0.013511                       
  0.015064   -0.013785                       
  0.015708   -0.014059                       
  0.016366   -0.014331                       
  0.017037   -0.014602                       
  0.017721   -0.014873                       
  0.018419   -0.015142                       
  0.019129   -0.015411                       
  0.019853   -0.015678                       
   0.02059   -0.015945                       
   0.02134    -0.01621                       
  0.022103   -0.016475                       
   0.02288   -0.016738                       
  0.023669   -0.017001                       
  0.024472   -0.017262                       
  0.025287   -0.017523                       
  0.026116   -0.017782                       
  0.026957    -0.01804                       
  0.027812   -0.018297                       
  0.028679   -0.018553                       
   0.02956   -0.018809                       
  0.030453   -0.019062                       
  0.031359   -0.019315                       
  0.032278   -0.019567                       
   0.03321   -0.019818                       
  0.034154   -0.020067                       
  0.035112   -0.020315                       
  0.036082   -0.020562                       
  0.037065   -0.020808                       
   0.03806   -0.021053                       
  0.039068   -0.021297                       
  0.040089   -0.021539                       
  0.041123    -0.02178                       
  0.042169    -0.02202                       
  0.043227   -0.022259                       
  0.044298   -0.022497                       
  0.045382   -0.022733                       
  0.046478   -0.022968                       
  0.047586   -0.023202                       
  0.048707   -0.023434                       
  0.049841   -0.023666                       
  0.050986   -0.023896                       
  0.052144   -0.024124                       
  0.053314   -0.024352                       
  0.054497   -0.024578                       
  0.055691   -0.024802                       
  0.056898   -0.025026                       
  0.058117   -0.025248                       
  0.059348   -0.025468                       
  0.060591   -0.025688                       
  0.061847   -0.025906                       
  0.063114   -0.026122                       
  0.064393   -0.026337                       
  0.065684   -0.026551                       
  0.066987   -0.026763                       
  0.068302   -0.026974                       
  0.069629   -0.027184                       
  0.070968   -0.027392                       
  0.072318   -0.027598                       
   0.07368   -0.027804                       
  0.075054   -0.028007                       
  0.076439   -0.028209                       
  0.077836    -0.02841                       
  0.079245   -0.028609                       
  0.080665   -0.028807                       
  0.082096   -0.029003                       
  0.083539   -0.029198                       
  0.084994   -0.029391                       
   0.08646   -0.029583                       
  0.087937   -0.029773                       
  0.089425   -0.029961                       
  0.090925   -0.030148                       
  0.092436   -0.030333                       
  0.093958   -0.030517                       
  0.095492   -0.030699                       
  0.097036    -0.03088                       
  0.098591   -0.031059                       
   0.10016   -0.031236                       
   0.10174   -0.031412                       
   0.10332   -0.031586                       
   0.10492   -0.031758                       
   0.10653   -0.031929                       
   0.10815   -0.032098                       
   0.10978   -0.032266                       
   0.11143   -0.032432                       
   0.11308   -0.032596                       
   0.11474   -0.032758                       
   0.11642   -0.032919                       
    0.1181   -0.033078                       
    0.1198   -0.033236                       
    0.1215   -0.033391                       
   0.12322   -0.033545                       
   0.12494   -0.033698                       
   0.12668   -0.033848                       
   0.12843   -0.033997                       
   0.13018   -0.034144                       
   0.13195   -0.034289                       
   0.13373   -0.034433                       
   0.13552   -0.034575                       
   0.13731   -0.034715                       
   0.13912   -0.034853                       
   0.14094    -0.03499                       
   0.14276   -0.035124                       
    0.1446   -0.035257                       
   0.14645   -0.035388                       
    0.1483   -0.035518                       
   0.15017   -0.035645                       
   0.15204   -0.035771                       
   0.15393   -0.035895                       
   0.15582   -0.036017                       
   0.15773   -0.036138                       
   0.15964   -0.036256                       
   0.16156   -0.036373                       
   0.16349   -0.036488                       
   0.16543   -0.036601                       
   0.16738   -0.036712                       
   0.16934   -0.036821                       
   0.17131   -0.036929                       
   0.17329   -0.037035                       
   0.17528   -0.037139                       
   0.17727   -0.037241                       
   0.17928   -0.037341                       
   0.18129   -0.037439                       
   0.18331   -0.037536                       
   0.18534    -0.03763                       
   0.18738   -0.037723                       
   0.18943   -0.037814                       
   0.19148   -0.037903                       
   0.19355    -0.03799                       
   0.19562   -0.038076                       
    0.1977   -0.038159                       
   0.19979   -0.038241                       
   0.20189   -0.038321                       
   0.20399   -0.038399                       
   0.20611   -0.038475                       
   0.20823   -0.038549                       
   0.21036   -0.038621                       
    0.2125   -0.038692                       
   0.21464    -0.03876                       
    0.2168   -0.038827                       
   0.21896   -0.038892                       
   0.22113   -0.038955                       
    0.2233   -0.039016                       
   0.22549   -0.039075                       
   0.22768   -0.039133                       
   0.22988   -0.039188                       
   0.23209   -0.039242                       
    0.2343   -0.039294                       
   0.23652   -0.039344                       
   0.23875   -0.039392                       
   0.24099   -0.039438                       
   0.24323   -0.039483                       
   0.24548   -0.039525                       
   0.24774   -0.039566                       
      0.25   -0.039605                       
   0.25227   -0.039642                       
   0.25455   -0.039677                       
   0.25683   -0.039711                       
   0.25912   -0.039742                       
   0.26142   -0.039772                       
   0.26372     -0.0398                       
   0.26604   -0.039826                       
   0.26835   -0.039851                       
   0.27068   -0.039873                       
     0.273   -0.039894                       
   0.27534   -0.039913                       
   0.27768    -0.03993                       
   0.28003   -0.039946                       
   0.28238   -0.039959                       
   0.28474   -0.039971                       
   0.28711   -0.039981                       
   0.28948   -0.039989                       
   0.29186   -0.039996                       
   0.29424       -0.04                       
   0.29663   -0.040003                       
   0.29903   -0.040005                       
   0.30143   -0.040004                       
   0.30383   -0.040002                       
   0.30624   -0.039998                       
   0.30866   -0.039992                       
   0.31108   -0.039985                       
   0.31351   -0.039976                       
   0.31594   -0.039965                       
   0.31837   -0.039952                       
   0.32082   -0.039938                       
   0.32326   -0.039922                       
   0.32571   -0.039905                       
   0.32817   -0.039885                       
   0.33063   -0.039865                       
    0.3331   -0.039842                       
   0.33557   -0.039818                       
   0.33804   -0.039792                       
   0.34052   -0.039764                       
     0.343   -0.039735                       
   0.34549   -0.039705                       
   0.34798   -0.039672                       
   0.35048   -0.039638                       
   0.35298   -0.039603                       
   0.35548   -0.039566                       
   0.35799   -0.039527                       
    0.3605   -0.039487                       
   0.36302   -0.039445                       
   0.36554   -0.039401                       
   0.36806   -0.039356                       
   0.37059    -0.03931                       
   0.37312   -0.039262                       
   0.37566   -0.039212                       
   0.37819   -0.039161                       
   0.38073   -0.039109                       
   0.38328   -0.039055                       
   0.38582   -0.038999                       
   0.38837   -0.038942                       
   0.39093   -0.038884                       
   0.39348   -0.038824                       
   0.39604   -0.038763                       
   0.39861     -0.0387                       
   0.40117   -0.038636                       
   0.40374    -0.03857                       
   0.40631   -0.038503                       
   0.40888   -0.038435                       
   0.41146   -0.038365                       
   0.41404   -0.038294                       
   0.41662   -0.038221                       
    0.4192   -0.038147                       
   0.42178   -0.038072                       
   0.42437   -0.037996                       
   0.42696   -0.037918                       
   0.42955   -0.037838                       
   0.43214   -0.037758                       
   0.43474   -0.037676                       
   0.43733   -0.037593                       
   0.43993   -0.037509                       
   0.44253   -0.037423                       
   0.44513   -0.037336                       
   0.44774   -0.037248                       
   0.45034   -0.037159                       
   0.45295   -0.037068                       
   0.45555   -0.036976                       
   0.45816   -0.036883                       
   0.46077   -0.036789                       
   0.46338   -0.036694                       
   0.46599   -0.036597                       
    0.4686     -0.0365                       
   0.47122   -0.036401                       
   0.47383   -0.036301                       
   0.47645     -0.0362                       
   0.47906   -0.036098                       
   0.48168   -0.035994                       
   0.48429    -0.03589                       
   0.48691   -0.035784                       
   0.48953   -0.035678                       
   0.49215    -0.03557                       
   0.49476   -0.035461                       
   0.49738   -0.035352                       
       0.5   -0.035241                       
   0.50262   -0.035129                       
   0.50524   -0.035016                       
   0.50785   -0.034903                       
   0.51047   -0.034788                       
   0.51309   -0.034672                       
   0.51571   -0.034556                       
   0.51832   -0.034438                       
   0.52094   -0.034319                       
   0.52355     -0.0342                       
   0.52617   -0.034079                       
   0.52878   -0.033958                       
    0.5314   -0.033836                       
   0.53401   -0.033713                       
   0.53662   -0.033589                       
   0.53923   -0.033464                       
   0.54184   -0.033338                       
   0.54445   -0.033212                       
   0.54705   -0.033084                       
   0.54966   -0.032956                       
   0.55226   -0.032827                       
   0.55487   -0.032697                       
   0.55747   -0.032567                       
   0.56007   -0.032435                       
   0.56267   -0.032303                       
   0.56526    -0.03217                       
   0.56786   -0.032037                       
   0.57045   -0.031902                       
   0.57304   -0.031767                       
   0.57563   -0.031631                       
   0.57822   -0.031495                       
    0.5808   -0.031358                       
   0.58338    -0.03122                       
   0.58596   -0.031081                       
   0.58854   -0.030942                       
   0.59112   -0.030802                       
   0.59369   -0.030661                       
   0.59626    -0.03052                       
   0.59883   -0.030379                       
   0.60139   -0.030236                       
   0.60396   -0.030093                       
   0.60652    -0.02995                       
   0.60907   -0.029805                       
   0.61163   -0.029661                       
   0.61418   -0.029516                       
   0.61672    -0.02937                       
   0.61927   -0.029223                       
   0.62181   -0.029076                       
   0.62434   -0.028929                       
   0.62688   -0.028781                       
   0.62941   -0.028633                       
   0.63194   -0.028484                       
   0.63446   -0.028335                       
   0.63698   -0.028185                       
    0.6395   -0.028035                       
   0.64201   -0.027884                       
   0.64452   -0.027733                       
   0.64702   -0.027581                       
   0.64952   -0.027429                       
   0.65202   -0.027277                       
   0.65451   -0.027124                       
     0.657   -0.026971                       
   0.65948   -0.026817                       
   0.66196   -0.026664                       
   0.66443   -0.026509                       
    0.6669   -0.026355                       
   0.66937     -0.0262                       
   0.67183   -0.026045                       
   0.67429   -0.025889                       
   0.67674   -0.025733                       
   0.67918   -0.025577                       
   0.68163   -0.025421                       
   0.68406   -0.025264                       
   0.68649   -0.025107                       
   0.68892    -0.02495                       
   0.69134   -0.024792                       
   0.69376   -0.024634                       
   0.69617   -0.024477                       
   0.69857   -0.024318                       
   0.70097    -0.02416                       
   0.70337   -0.024001                       
   0.70576   -0.023843                       
   0.70814   -0.023684                       
   0.71052   -0.023525                       
   0.71289   -0.023365                       
   0.71526   -0.023206                       
   0.71762   -0.023046                       
   0.71997   -0.022887                       
   0.72232   -0.022727                       
   0.72466   -0.022567                       
     0.727   -0.022407                       
   0.72932   -0.022247                       
   0.73165   -0.022087                       
   0.73396   -0.021926                       
   0.73628   -0.021766                       
   0.73858   -0.021606                       
   0.74088   -0.021445                       
   0.74317   -0.021285                       
   0.74545   -0.021124                       
   0.74773   -0.020963                       
      0.75   -0.020803                       
   0.75226   -0.020642                       
   0.75452   -0.020482                       
   0.75677   -0.020321                       
   0.75901   -0.020161                       
   0.76125       -0.02                       
   0.76348    -0.01984                       
    0.7657   -0.019679                       
   0.76791   -0.019519                       
   0.77012   -0.019359                       
   0.77232   -0.019199                       
   0.77451   -0.019039                       
    0.7767   -0.018879                       
   0.77887   -0.018719                       
   0.78104   -0.018559                       
    0.7832   -0.018399                       
   0.78536    -0.01824                       
    0.7875    -0.01808                       
   0.78964   -0.017921                       
   0.79177   -0.017762                       
